DatetimeBegin UTC+01;date_beg_UTC_00;Concentration;AirQualityStationEoICode;AirPollutant;AveragingTime;;;DatetimeEnd
02.10.2022 21:00;02.10.2022 20:00;12.89;PL0012A;PM10;hour;;;2022-10-02 22:00:00 +01:00
02.10.2022 22:00;02.10.2022 21:00;13.09;PL0012A;PM10;hour;;;2022-10-02 23:00:00 +01:00
02.10.2022 23:00;02.10.2022 22:00;12.62;PL0012A;PM10;hour;;;2022-10-03 00:00:00 +01:00
03.10.2022 00:00;02.10.2022 23:00;12.23;PL0012A;PM10;hour;;;2022-10-03 01:00:00 +01:00
03.10.2022 01:00;03.10.2022 00:00;14.58;PL0012A;PM10;hour;;;2022-10-03 02:00:00 +01:00
03.10.2022 02:00;03.10.2022 01:00;13.92;PL0012A;PM10;hour;;;2022-10-03 03:00:00 +01:00
03.10.2022 03:00;03.10.2022 02:00;15.86;PL0012A;PM10;hour;;;2022-10-03 04:00:00 +01:00
03.10.2022 04:00;03.10.2022 03:00;17.61;PL0012A;PM10;hour;;;2022-10-03 05:00:00 +01:00
03.10.2022 05:00;03.10.2022 04:00;17.18;PL0012A;PM10;hour;;;2022-10-03 06:00:00 +01:00
30.09.2022 23:00;30.09.2022 22:00;37.31;PL0012A;PM10;hour;;;2022-10-01 00:00:00 +01:00
03.10.2022 06:00;03.10.2022 05:00;16.73;PL0012A;PM10;hour;;;2022-10-03 07:00:00 +01:00
03.10.2022 07:00;03.10.2022 06:00;13.04;PL0012A;PM10;hour;;;2022-10-03 08:00:00 +01:00
03.10.2022 08:00;03.10.2022 07:00;11.95;PL0012A;PM10;hour;;;2022-10-03 09:00:00 +01:00
03.10.2022 09:00;03.10.2022 08:00;13.83;PL0012A;PM10;hour;;;2022-10-03 10:00:00 +01:00
03.10.2022 10:00;03.10.2022 09:00;10.74;PL0012A;PM10;hour;;;2022-10-03 11:00:00 +01:00
03.10.2022 11:00;03.10.2022 10:00;8.72;PL0012A;PM10;hour;;;2022-10-03 12:00:00 +01:00
03.10.2022 12:00;03.10.2022 11:00;9.45;PL0012A;PM10;hour;;;2022-10-03 13:00:00 +01:00
03.10.2022 13:00;03.10.2022 12:00;7.48;PL0012A;PM10;hour;;;2022-10-03 14:00:00 +01:00
03.10.2022 14:00;03.10.2022 13:00;7.98;PL0012A;PM10;hour;;;2022-10-03 15:00:00 +01:00
03.10.2022 15:00;03.10.2022 14:00;9.92;PL0012A;PM10;hour;;;2022-10-03 16:00:00 +01:00
03.10.2022 16:00;03.10.2022 15:00;14.28;PL0012A;PM10;hour;;;2022-10-03 17:00:00 +01:00
03.10.2022 17:00;03.10.2022 16:00;16.40;PL0012A;PM10;hour;;;2022-10-03 18:00:00 +01:00
03.10.2022 18:00;03.10.2022 17:00;16.97;PL0012A;PM10;hour;;;2022-10-03 19:00:00 +01:00
03.10.2022 19:00;03.10.2022 18:00;17.11;PL0012A;PM10;hour;;;2022-10-03 20:00:00 +01:00
03.10.2022 21:00;03.10.2022 20:00;15.77;PL0012A;PM10;hour;;;2022-10-03 22:00:00 +01:00
03.10.2022 22:00;03.10.2022 21:00;13.43;PL0012A;PM10;hour;;;2022-10-03 23:00:00 +01:00
03.10.2022 23:00;03.10.2022 22:00;14.41;PL0012A;PM10;hour;;;2022-10-04 00:00:00 +01:00
04.10.2022 00:00;03.10.2022 23:00;16.29;PL0012A;PM10;hour;;;2022-10-04 01:00:00 +01:00
04.10.2022 01:00;04.10.2022 00:00;17.10;PL0012A;PM10;hour;;;2022-10-04 02:00:00 +01:00
04.10.2022 02:00;04.10.2022 01:00;16.06;PL0012A;PM10;hour;;;2022-10-04 03:00:00 +01:00
04.10.2022 03:00;04.10.2022 02:00;15.68;PL0012A;PM10;hour;;;2022-10-04 04:00:00 +01:00
04.10.2022 04:00;04.10.2022 03:00;16.34;PL0012A;PM10;hour;;;2022-10-04 05:00:00 +01:00
04.10.2022 05:00;04.10.2022 04:00;15.47;PL0012A;PM10;hour;;;2022-10-04 06:00:00 +01:00
04.10.2022 06:00;04.10.2022 05:00;16.64;PL0012A;PM10;hour;;;2022-10-04 07:00:00 +01:00
04.10.2022 07:00;04.10.2022 06:00;17.46;PL0012A;PM10;hour;;;2022-10-04 08:00:00 +01:00
04.10.2022 08:00;04.10.2022 07:00;27.70;PL0012A;PM10;hour;;;2022-10-04 09:00:00 +01:00
04.10.2022 09:00;04.10.2022 08:00;24.57;PL0012A;PM10;hour;;;2022-10-04 10:00:00 +01:00
04.10.2022 10:00;04.10.2022 09:00;22.09;PL0012A;PM10;hour;;;2022-10-04 11:00:00 +01:00
04.10.2022 11:00;04.10.2022 10:00;18.65;PL0012A;PM10;hour;;;2022-10-04 12:00:00 +01:00
04.10.2022 12:00;04.10.2022 11:00;14.67;PL0012A;PM10;hour;;;2022-10-04 13:00:00 +01:00
04.10.2022 13:00;04.10.2022 12:00;17.20;PL0012A;PM10;hour;;;2022-10-04 14:00:00 +01:00
04.10.2022 14:00;04.10.2022 13:00;15.49;PL0012A;PM10;hour;;;2022-10-04 15:00:00 +01:00
04.10.2022 15:00;04.10.2022 14:00;20.41;PL0012A;PM10;hour;;;2022-10-04 16:00:00 +01:00
04.10.2022 16:00;04.10.2022 15:00;20.97;PL0012A;PM10;hour;;;2022-10-04 17:00:00 +01:00
04.10.2022 17:00;04.10.2022 16:00;28.82;PL0012A;PM10;hour;;;2022-10-04 18:00:00 +01:00
04.10.2022 18:00;04.10.2022 17:00;32.44;PL0012A;PM10;hour;;;2022-10-04 19:00:00 +01:00
04.10.2022 19:00;04.10.2022 18:00;31.18;PL0012A;PM10;hour;;;2022-10-04 20:00:00 +01:00
04.10.2022 20:00;04.10.2022 19:00;34.56;PL0012A;PM10;hour;;;2022-10-04 21:00:00 +01:00
04.10.2022 21:00;04.10.2022 20:00;37.43;PL0012A;PM10;hour;;;2022-10-04 22:00:00 +01:00
04.10.2022 22:00;04.10.2022 21:00;41.21;PL0012A;PM10;hour;;;2022-10-04 23:00:00 +01:00
04.10.2022 23:00;04.10.2022 22:00;39.79;PL0012A;PM10;hour;;;2022-10-05 00:00:00 +01:00
05.10.2022 00:00;04.10.2022 23:00;43.33;PL0012A;PM10;hour;;;2022-10-05 01:00:00 +01:00
05.10.2022 01:00;05.10.2022 00:00;61.08;PL0012A;PM10;hour;;;2022-10-05 02:00:00 +01:00
05.10.2022 02:00;05.10.2022 01:00;57.31;PL0012A;PM10;hour;;;2022-10-05 03:00:00 +01:00
05.10.2022 03:00;05.10.2022 02:00;58.53;PL0012A;PM10;hour;;;2022-10-05 04:00:00 +01:00
05.10.2022 04:00;05.10.2022 03:00;62.36;PL0012A;PM10;hour;;;2022-10-05 05:00:00 +01:00
05.10.2022 05:00;05.10.2022 04:00;65.71;PL0012A;PM10;hour;;;2022-10-05 06:00:00 +01:00
05.10.2022 06:00;05.10.2022 05:00;63.77;PL0012A;PM10;hour;;;2022-10-05 07:00:00 +01:00
05.10.2022 07:00;05.10.2022 06:00;77.81;PL0012A;PM10;hour;;;2022-10-05 08:00:00 +01:00
05.10.2022 08:00;05.10.2022 07:00;60.63;PL0012A;PM10;hour;;;2022-10-05 09:00:00 +01:00
05.10.2022 09:00;05.10.2022 08:00;44.11;PL0012A;PM10;hour;;;2022-10-05 10:00:00 +01:00
05.10.2022 10:00;05.10.2022 09:00;28.95;PL0012A;PM10;hour;;;2022-10-05 11:00:00 +01:00
05.10.2022 11:00;05.10.2022 10:00;29.88;PL0012A;PM10;hour;;;2022-10-05 12:00:00 +01:00
05.10.2022 12:00;05.10.2022 11:00;26.28;PL0012A;PM10;hour;;;2022-10-05 13:00:00 +01:00
05.10.2022 13:00;05.10.2022 12:00;28.73;PL0012A;PM10;hour;;;2022-10-05 14:00:00 +01:00
03.10.2022 20:00;03.10.2022 19:00;13.86;PL0012A;PM10;hour;;;2022-10-03 21:00:00 +01:00
05.10.2022 14:00;05.10.2022 13:00;25.85;PL0012A;PM10;hour;;;2022-10-05 15:00:00 +01:00
05.10.2022 15:00;05.10.2022 14:00;27.62;PL0012A;PM10;hour;;;2022-10-05 16:00:00 +01:00
05.10.2022 16:00;05.10.2022 15:00;37.84;PL0012A;PM10;hour;;;2022-10-05 17:00:00 +01:00
05.10.2022 17:00;05.10.2022 16:00;57.23;PL0012A;PM10;hour;;;2022-10-05 18:00:00 +01:00
05.10.2022 18:00;05.10.2022 17:00;54.21;PL0012A;PM10;hour;;;2022-10-05 19:00:00 +01:00
05.10.2022 19:00;05.10.2022 18:00;50.24;PL0012A;PM10;hour;;;2022-10-05 20:00:00 +01:00
05.10.2022 20:00;05.10.2022 19:00;41.74;PL0012A;PM10;hour;;;2022-10-05 21:00:00 +01:00
05.10.2022 21:00;05.10.2022 20:00;43.41;PL0012A;PM10;hour;;;2022-10-05 22:00:00 +01:00
05.10.2022 22:00;05.10.2022 21:00;46.70;PL0012A;PM10;hour;;;2022-10-05 23:00:00 +01:00
05.10.2022 23:00;05.10.2022 22:00;33.13;PL0012A;PM10;hour;;;2022-10-06 00:00:00 +01:00
06.10.2022 00:00;05.10.2022 23:00;32.22;PL0012A;PM10;hour;;;2022-10-06 01:00:00 +01:00
06.10.2022 01:00;06.10.2022 00:00;42.63;PL0012A;PM10;hour;;;2022-10-06 02:00:00 +01:00
06.10.2022 02:00;06.10.2022 01:00;43.49;PL0012A;PM10;hour;;;2022-10-06 03:00:00 +01:00
06.10.2022 03:00;06.10.2022 02:00;45.23;PL0012A;PM10;hour;;;2022-10-06 04:00:00 +01:00
06.10.2022 04:00;06.10.2022 03:00;46.72;PL0012A;PM10;hour;;;2022-10-06 05:00:00 +01:00
06.10.2022 05:00;06.10.2022 04:00;51.90;PL0012A;PM10;hour;;;2022-10-06 06:00:00 +01:00
06.10.2022 06:00;06.10.2022 05:00;67.02;PL0012A;PM10;hour;;;2022-10-06 07:00:00 +01:00
06.10.2022 07:00;06.10.2022 06:00;73.34;PL0012A;PM10;hour;;;2022-10-06 08:00:00 +01:00
06.10.2022 08:00;06.10.2022 07:00;77.22;PL0012A;PM10;hour;;;2022-10-06 09:00:00 +01:00
06.10.2022 09:00;06.10.2022 08:00;51.76;PL0012A;PM10;hour;;;2022-10-06 10:00:00 +01:00
06.10.2022 10:00;06.10.2022 09:00;30.67;PL0012A;PM10;hour;;;2022-10-06 11:00:00 +01:00
06.10.2022 11:00;06.10.2022 10:00;28.91;PL0012A;PM10;hour;;;2022-10-06 12:00:00 +01:00
06.10.2022 12:00;06.10.2022 11:00;29.86;PL0012A;PM10;hour;;;2022-10-06 13:00:00 +01:00
06.10.2022 13:00;06.10.2022 12:00;28.01;PL0012A;PM10;hour;;;2022-10-06 14:00:00 +01:00
06.10.2022 14:00;06.10.2022 13:00;30.42;PL0012A;PM10;hour;;;2022-10-06 15:00:00 +01:00
06.10.2022 15:00;06.10.2022 14:00;30.74;PL0012A;PM10;hour;;;2022-10-06 16:00:00 +01:00
06.10.2022 16:00;06.10.2022 15:00;36.00;PL0012A;PM10;hour;;;2022-10-06 17:00:00 +01:00
06.10.2022 17:00;06.10.2022 16:00;42.18;PL0012A;PM10;hour;;;2022-10-06 18:00:00 +01:00
06.10.2022 18:00;06.10.2022 17:00;42.74;PL0012A;PM10;hour;;;2022-10-06 19:00:00 +01:00
06.10.2022 19:00;06.10.2022 18:00;44.16;PL0012A;PM10;hour;;;2022-10-06 20:00:00 +01:00
06.10.2022 20:00;06.10.2022 19:00;51.18;PL0012A;PM10;hour;;;2022-10-06 21:00:00 +01:00
06.10.2022 21:00;06.10.2022 20:00;32.92;PL0012A;PM10;hour;;;2022-10-06 22:00:00 +01:00
06.10.2022 22:00;06.10.2022 21:00;30.95;PL0012A;PM10;hour;;;2022-10-06 23:00:00 +01:00
06.10.2022 23:00;06.10.2022 22:00;27.23;PL0012A;PM10;hour;;;2022-10-07 00:00:00 +01:00
07.10.2022 00:00;06.10.2022 23:00;28.18;PL0012A;PM10;hour;;;2022-10-07 01:00:00 +01:00
07.10.2022 01:00;07.10.2022 00:00;22.26;PL0012A;PM10;hour;;;2022-10-07 02:00:00 +01:00
07.10.2022 02:00;07.10.2022 01:00;20.05;PL0012A;PM10;hour;;;2022-10-07 03:00:00 +01:00
07.10.2022 03:00;07.10.2022 02:00;19.52;PL0012A;PM10;hour;;;2022-10-07 04:00:00 +01:00
07.10.2022 04:00;07.10.2022 03:00;25.69;PL0012A;PM10;hour;;;2022-10-07 05:00:00 +01:00
07.10.2022 05:00;07.10.2022 04:00;33.95;PL0012A;PM10;hour;;;2022-10-07 06:00:00 +01:00
07.10.2022 06:00;07.10.2022 05:00;50.78;PL0012A;PM10;hour;;;2022-10-07 07:00:00 +01:00
07.10.2022 07:00;07.10.2022 06:00;67.62;PL0012A;PM10;hour;;;2022-10-07 08:00:00 +01:00
07.10.2022 08:00;07.10.2022 07:00;73.78;PL0012A;PM10;hour;;;2022-10-07 09:00:00 +01:00
07.10.2022 09:00;07.10.2022 08:00;44.03;PL0012A;PM10;hour;;;2022-10-07 10:00:00 +01:00
07.10.2022 10:00;07.10.2022 09:00;43.95;PL0012A;PM10;hour;;;2022-10-07 11:00:00 +01:00
07.10.2022 11:00;07.10.2022 10:00;49.19;PL0012A;PM10;hour;;;2022-10-07 12:00:00 +01:00
07.10.2022 12:00;07.10.2022 11:00;40.69;PL0012A;PM10;hour;;;2022-10-07 13:00:00 +01:00
07.10.2022 13:00;07.10.2022 12:00;39.16;PL0012A;PM10;hour;;;2022-10-07 14:00:00 +01:00
07.10.2022 14:00;07.10.2022 13:00;38.33;PL0012A;PM10;hour;;;2022-10-07 15:00:00 +01:00
07.10.2022 15:00;07.10.2022 14:00;41.19;PL0012A;PM10;hour;;;2022-10-07 16:00:00 +01:00
07.10.2022 16:00;07.10.2022 15:00;49.69;PL0012A;PM10;hour;;;2022-10-07 17:00:00 +01:00
07.10.2022 17:00;07.10.2022 16:00;53.01;PL0012A;PM10;hour;;;2022-10-07 18:00:00 +01:00
07.10.2022 18:00;07.10.2022 17:00;66.86;PL0012A;PM10;hour;;;2022-10-07 19:00:00 +01:00
07.10.2022 19:00;07.10.2022 18:00;74.61;PL0012A;PM10;hour;;;2022-10-07 20:00:00 +01:00
07.10.2022 21:00;07.10.2022 20:00;64.51;PL0012A;PM10;hour;;;2022-10-07 22:00:00 +01:00
07.10.2022 22:00;07.10.2022 21:00;60.10;PL0012A;PM10;hour;;;2022-10-07 23:00:00 +01:00
07.10.2022 23:00;07.10.2022 22:00;53.21;PL0012A;PM10;hour;;;2022-10-08 00:00:00 +01:00
08.10.2022 00:00;07.10.2022 23:00;43.47;PL0012A;PM10;hour;;;2022-10-08 01:00:00 +01:00
08.10.2022 01:00;08.10.2022 00:00;46.57;PL0012A;PM10;hour;;;2022-10-08 02:00:00 +01:00
08.10.2022 02:00;08.10.2022 01:00;42.28;PL0012A;PM10;hour;;;2022-10-08 03:00:00 +01:00
08.10.2022 03:00;08.10.2022 02:00;35.73;PL0012A;PM10;hour;;;2022-10-08 04:00:00 +01:00
08.10.2022 04:00;08.10.2022 03:00;46.13;PL0012A;PM10;hour;;;2022-10-08 05:00:00 +01:00
08.10.2022 05:00;08.10.2022 04:00;45.38;PL0012A;PM10;hour;;;2022-10-08 06:00:00 +01:00
08.10.2022 06:00;08.10.2022 05:00;39.51;PL0012A;PM10;hour;;;2022-10-08 07:00:00 +01:00
08.10.2022 07:00;08.10.2022 06:00;38.88;PL0012A;PM10;hour;;;2022-10-08 08:00:00 +01:00
08.10.2022 08:00;08.10.2022 07:00;42.68;PL0012A;PM10;hour;;;2022-10-08 09:00:00 +01:00
08.10.2022 09:00;08.10.2022 08:00;54.26;PL0012A;PM10;hour;;;2022-10-08 10:00:00 +01:00
08.10.2022 10:00;08.10.2022 09:00;37.87;PL0012A;PM10;hour;;;2022-10-08 11:00:00 +01:00
08.10.2022 11:00;08.10.2022 10:00;29.62;PL0012A;PM10;hour;;;2022-10-08 12:00:00 +01:00
08.10.2022 12:00;08.10.2022 11:00;41.60;PL0012A;PM10;hour;;;2022-10-08 13:00:00 +01:00
08.10.2022 13:00;08.10.2022 12:00;28.33;PL0012A;PM10;hour;;;2022-10-08 14:00:00 +01:00
08.10.2022 14:00;08.10.2022 13:00;31.41;PL0012A;PM10;hour;;;2022-10-08 15:00:00 +01:00
08.10.2022 15:00;08.10.2022 14:00;36.75;PL0012A;PM10;hour;;;2022-10-08 16:00:00 +01:00
08.10.2022 16:00;08.10.2022 15:00;43.79;PL0012A;PM10;hour;;;2022-10-08 17:00:00 +01:00
08.10.2022 17:00;08.10.2022 16:00;49.65;PL0012A;PM10;hour;;;2022-10-08 18:00:00 +01:00
08.10.2022 18:00;08.10.2022 17:00;54.57;PL0012A;PM10;hour;;;2022-10-08 19:00:00 +01:00
08.10.2022 19:00;08.10.2022 18:00;56.56;PL0012A;PM10;hour;;;2022-10-08 20:00:00 +01:00
08.10.2022 20:00;08.10.2022 19:00;57.08;PL0012A;PM10;hour;;;2022-10-08 21:00:00 +01:00
08.10.2022 21:00;08.10.2022 20:00;58.84;PL0012A;PM10;hour;;;2022-10-08 22:00:00 +01:00
08.10.2022 22:00;08.10.2022 21:00;62.70;PL0012A;PM10;hour;;;2022-10-08 23:00:00 +01:00
08.10.2022 23:00;08.10.2022 22:00;57.51;PL0012A;PM10;hour;;;2022-10-09 00:00:00 +01:00
09.10.2022 00:00;08.10.2022 23:00;47.50;PL0012A;PM10;hour;;;2022-10-09 01:00:00 +01:00
09.10.2022 01:00;09.10.2022 00:00;42.82;PL0012A;PM10;hour;;;2022-10-09 02:00:00 +01:00
09.10.2022 02:00;09.10.2022 01:00;15.19;PL0012A;PM10;hour;;;2022-10-09 03:00:00 +01:00
09.10.2022 03:00;09.10.2022 02:00;13.21;PL0012A;PM10;hour;;;2022-10-09 04:00:00 +01:00
09.10.2022 04:00;09.10.2022 03:00;16.26;PL0012A;PM10;hour;;;2022-10-09 05:00:00 +01:00
09.10.2022 05:00;09.10.2022 04:00;17.07;PL0012A;PM10;hour;;;2022-10-09 06:00:00 +01:00
09.10.2022 06:00;09.10.2022 05:00;17.70;PL0012A;PM10;hour;;;2022-10-09 07:00:00 +01:00
09.10.2022 07:00;09.10.2022 06:00;15.60;PL0012A;PM10;hour;;;2022-10-09 08:00:00 +01:00
09.10.2022 08:00;09.10.2022 07:00;17.42;PL0012A;PM10;hour;;;2022-10-09 09:00:00 +01:00
09.10.2022 09:00;09.10.2022 08:00;20.18;PL0012A;PM10;hour;;;2022-10-09 10:00:00 +01:00
09.10.2022 10:00;09.10.2022 09:00;17.95;PL0012A;PM10;hour;;;2022-10-09 11:00:00 +01:00
09.10.2022 11:00;09.10.2022 10:00;15.72;PL0012A;PM10;hour;;;2022-10-09 12:00:00 +01:00
09.10.2022 12:00;09.10.2022 11:00;13.18;PL0012A;PM10;hour;;;2022-10-09 13:00:00 +01:00
09.10.2022 13:00;09.10.2022 12:00;10.99;PL0012A;PM10;hour;;;2022-10-09 14:00:00 +01:00
09.10.2022 14:00;09.10.2022 13:00;10.00;PL0012A;PM10;hour;;;2022-10-09 15:00:00 +01:00
09.10.2022 15:00;09.10.2022 14:00;10.83;PL0012A;PM10;hour;;;2022-10-09 16:00:00 +01:00
09.10.2022 16:00;09.10.2022 15:00;13.11;PL0012A;PM10;hour;;;2022-10-09 17:00:00 +01:00
09.10.2022 17:00;09.10.2022 16:00;23.57;PL0012A;PM10;hour;;;2022-10-09 18:00:00 +01:00
09.10.2022 18:00;09.10.2022 17:00;36.74;PL0012A;PM10;hour;;;2022-10-09 19:00:00 +01:00
09.10.2022 19:00;09.10.2022 18:00;31.55;PL0012A;PM10;hour;;;2022-10-09 20:00:00 +01:00
09.10.2022 20:00;09.10.2022 19:00;35.50;PL0012A;PM10;hour;;;2022-10-09 21:00:00 +01:00
09.10.2022 21:00;09.10.2022 20:00;37.71;PL0012A;PM10;hour;;;2022-10-09 22:00:00 +01:00
09.10.2022 22:00;09.10.2022 21:00;38.42;PL0012A;PM10;hour;;;2022-10-09 23:00:00 +01:00
09.10.2022 23:00;09.10.2022 22:00;50.11;PL0012A;PM10;hour;;;2022-10-10 00:00:00 +01:00
10.10.2022 00:00;09.10.2022 23:00;67.51;PL0012A;PM10;hour;;;2022-10-10 01:00:00 +01:00
10.10.2022 01:00;10.10.2022 00:00;40.88;PL0012A;PM10;hour;;;2022-10-10 02:00:00 +01:00
10.10.2022 02:00;10.10.2022 01:00;40.82;PL0012A;PM10;hour;;;2022-10-10 03:00:00 +01:00
10.10.2022 03:00;10.10.2022 02:00;39.00;PL0012A;PM10;hour;;;2022-10-10 04:00:00 +01:00
10.10.2022 04:00;10.10.2022 03:00;41.15;PL0012A;PM10;hour;;;2022-10-10 05:00:00 +01:00
10.10.2022 05:00;10.10.2022 04:00;49.12;PL0012A;PM10;hour;;;2022-10-10 06:00:00 +01:00
10.10.2022 06:00;10.10.2022 05:00;56.48;PL0012A;PM10;hour;;;2022-10-10 07:00:00 +01:00
10.10.2022 07:00;10.10.2022 06:00;54.23;PL0012A;PM10;hour;;;2022-10-10 08:00:00 +01:00
10.10.2022 08:00;10.10.2022 07:00;54.85;PL0012A;PM10;hour;;;2022-10-10 09:00:00 +01:00
10.10.2022 09:00;10.10.2022 08:00;33.24;PL0012A;PM10;hour;;;2022-10-10 10:00:00 +01:00
10.10.2022 10:00;10.10.2022 09:00;24.30;PL0012A;PM10;hour;;;2022-10-10 11:00:00 +01:00
10.10.2022 11:00;10.10.2022 10:00;42.22;PL0012A;PM10;hour;;;2022-10-10 12:00:00 +01:00
10.10.2022 12:00;10.10.2022 11:00;32.41;PL0012A;PM10;hour;;;2022-10-10 13:00:00 +01:00
10.10.2022 13:00;10.10.2022 12:00;29.49;PL0012A;PM10;hour;;;2022-10-10 14:00:00 +01:00
10.10.2022 14:00;10.10.2022 13:00;25.67;PL0012A;PM10;hour;;;2022-10-10 15:00:00 +01:00
10.10.2022 15:00;10.10.2022 14:00;31.12;PL0012A;PM10;hour;;;2022-10-10 16:00:00 +01:00
10.10.2022 16:00;10.10.2022 15:00;39.57;PL0012A;PM10;hour;;;2022-10-10 17:00:00 +01:00
10.10.2022 17:00;10.10.2022 16:00;64.43;PL0012A;PM10;hour;;;2022-10-10 18:00:00 +01:00
10.10.2022 18:00;10.10.2022 17:00;75.80;PL0012A;PM10;hour;;;2022-10-10 19:00:00 +01:00
10.10.2022 19:00;10.10.2022 18:00;78.51;PL0012A;PM10;hour;;;2022-10-10 20:00:00 +01:00
10.10.2022 20:00;10.10.2022 19:00;62.57;PL0012A;PM10;hour;;;2022-10-10 21:00:00 +01:00
10.10.2022 21:00;10.10.2022 20:00;53.24;PL0012A;PM10;hour;;;2022-10-10 22:00:00 +01:00
10.10.2022 22:00;10.10.2022 21:00;47.51;PL0012A;PM10;hour;;;2022-10-10 23:00:00 +01:00
07.10.2022 20:00;07.10.2022 19:00;71.19;PL0012A;PM10;hour;;;2022-10-07 21:00:00 +01:00
10.10.2022 23:00;10.10.2022 22:00;45.03;PL0012A;PM10;hour;;;2022-10-11 00:00:00 +01:00
11.10.2022 00:00;10.10.2022 23:00;47.01;PL0012A;PM10;hour;;;2022-10-11 01:00:00 +01:00
11.10.2022 01:00;11.10.2022 00:00;49.41;PL0012A;PM10;hour;;;2022-10-11 02:00:00 +01:00
11.10.2022 02:00;11.10.2022 01:00;47.71;PL0012A;PM10;hour;;;2022-10-11 03:00:00 +01:00
11.10.2022 03:00;11.10.2022 02:00;53.16;PL0012A;PM10;hour;;;2022-10-11 04:00:00 +01:00
11.10.2022 04:00;11.10.2022 03:00;61.22;PL0012A;PM10;hour;;;2022-10-11 05:00:00 +01:00
11.10.2022 05:00;11.10.2022 04:00;65.70;PL0012A;PM10;hour;;;2022-10-11 06:00:00 +01:00
11.10.2022 06:00;11.10.2022 05:00;75.69;PL0012A;PM10;hour;;;2022-10-11 07:00:00 +01:00
11.10.2022 07:00;11.10.2022 06:00;79.59;PL0012A;PM10;hour;;;2022-10-11 08:00:00 +01:00
11.10.2022 08:00;11.10.2022 07:00;64.98;PL0012A;PM10;hour;;;2022-10-11 09:00:00 +01:00
11.10.2022 09:00;11.10.2022 08:00;65.68;PL0012A;PM10;hour;;;2022-10-11 10:00:00 +01:00
11.10.2022 10:00;11.10.2022 09:00;48.14;PL0012A;PM10;hour;;;2022-10-11 11:00:00 +01:00
11.10.2022 11:00;11.10.2022 10:00;46.66;PL0012A;PM10;hour;;;2022-10-11 12:00:00 +01:00
11.10.2022 12:00;11.10.2022 11:00;37.78;PL0012A;PM10;hour;;;2022-10-11 13:00:00 +01:00
11.10.2022 13:00;11.10.2022 12:00;36.61;PL0012A;PM10;hour;;;2022-10-11 14:00:00 +01:00
11.10.2022 14:00;11.10.2022 13:00;33.60;PL0012A;PM10;hour;;;2022-10-11 15:00:00 +01:00
11.10.2022 15:00;11.10.2022 14:00;36.91;PL0012A;PM10;hour;;;2022-10-11 16:00:00 +01:00
11.10.2022 16:00;11.10.2022 15:00;41.38;PL0012A;PM10;hour;;;2022-10-11 17:00:00 +01:00
11.10.2022 17:00;11.10.2022 16:00;40.09;PL0012A;PM10;hour;;;2022-10-11 18:00:00 +01:00
11.10.2022 18:00;11.10.2022 17:00;50.26;PL0012A;PM10;hour;;;2022-10-11 19:00:00 +01:00
11.10.2022 19:00;11.10.2022 18:00;52.10;PL0012A;PM10;hour;;;2022-10-11 20:00:00 +01:00
11.10.2022 20:00;11.10.2022 19:00;50.03;PL0012A;PM10;hour;;;2022-10-11 21:00:00 +01:00
11.10.2022 21:00;11.10.2022 20:00;46.76;PL0012A;PM10;hour;;;2022-10-11 22:00:00 +01:00
11.10.2022 22:00;11.10.2022 21:00;42.38;PL0012A;PM10;hour;;;2022-10-11 23:00:00 +01:00
11.10.2022 23:00;11.10.2022 22:00;51.52;PL0012A;PM10;hour;;;2022-10-12 00:00:00 +01:00
12.10.2022 00:00;11.10.2022 23:00;52.46;PL0012A;PM10;hour;;;2022-10-12 01:00:00 +01:00
12.10.2022 01:00;12.10.2022 00:00;43.20;PL0012A;PM10;hour;;;2022-10-12 02:00:00 +01:00
12.10.2022 02:00;12.10.2022 01:00;49.30;PL0012A;PM10;hour;;;2022-10-12 03:00:00 +01:00
12.10.2022 03:00;12.10.2022 02:00;51.43;PL0012A;PM10;hour;;;2022-10-12 04:00:00 +01:00
12.10.2022 04:00;12.10.2022 03:00;54.66;PL0012A;PM10;hour;;;2022-10-12 05:00:00 +01:00
12.10.2022 05:00;12.10.2022 04:00;55.48;PL0012A;PM10;hour;;;2022-10-12 06:00:00 +01:00
12.10.2022 06:00;12.10.2022 05:00;55.38;PL0012A;PM10;hour;;;2022-10-12 07:00:00 +01:00
12.10.2022 07:00;12.10.2022 06:00;60.54;PL0012A;PM10;hour;;;2022-10-12 08:00:00 +01:00
12.10.2022 08:00;12.10.2022 07:00;66.17;PL0012A;PM10;hour;;;2022-10-12 09:00:00 +01:00
12.10.2022 09:00;12.10.2022 08:00;74.40;PL0012A;PM10;hour;;;2022-10-12 10:00:00 +01:00
12.10.2022 10:00;12.10.2022 09:00;70.00;PL0012A;PM10;hour;;;2022-10-12 11:00:00 +01:00
12.10.2022 11:00;12.10.2022 10:00;49.11;PL0012A;PM10;hour;;;2022-10-12 12:00:00 +01:00
12.10.2022 12:00;12.10.2022 11:00;27.98;PL0012A;PM10;hour;;;2022-10-12 13:00:00 +01:00
12.10.2022 13:00;12.10.2022 12:00;27.93;PL0012A;PM10;hour;;;2022-10-12 14:00:00 +01:00
12.10.2022 14:00;12.10.2022 13:00;27.11;PL0012A;PM10;hour;;;2022-10-12 15:00:00 +01:00
12.10.2022 15:00;12.10.2022 14:00;31.58;PL0012A;PM10;hour;;;2022-10-12 16:00:00 +01:00
